$contributor.employer.matched
                                              (Intercept)  cycle2020
MODEL N, INC.                                        -0.1333034
MODERN HOLDINGS Inc                                  -0.1333034
MOJO ENTERTAINMENT INC                               -0.1333034
MOLEX INC                                            -0.1333034
MongoDB, Inc.                                        -0.1333034
MONOLITHIC POWER SYSTEMS, INC.                       -0.1333034
MONSTER PRODUCTS, INC.                               -0.1333034
MOSAIX INC                                           -0.1333034
MOTIVE INC                                           -0.1333034
Motive Technologies, Inc.                            -0.1333034
Motorola Solutions, Inc.                             -0.1333034
MPC CORP                                             -0.1333034
MPHASE TECHNOLOGIES, INC.                            -0.1333034
MPSI SYSTEMS INC                                     -0.1333034
MRV COMMUNICATIONS INC                               -0.1333034
MSC SOFTWARE CORP                                    -0.1333034
MTC TECHNOLOGIES INC                                 -0.1333034
MTM Technologies, Inc.                               -0.1333034
MTX INTERNATIONAL INC                                -0.1333034
MULESOFT, INC                                        -0.1333034
MULTI FINELINE ELECTRONIX INC                        -0.1333034
MULTIMEDIA PLATFORMS INC.                            -0.1333034
MYPOINTS COM INC                                     -0.1333034
N-able, Inc.                                         -0.1333034
Nano Labs Ltd                                        -0.1333034
NanoFlex Power Corp                                  -0.1333034
NANOSYS, INC.                                        -0.1333034
NAPCO SECURITY TECHNOLOGIES, INC                     -0.1333034
NAPSTER INC                                          -0.1333034
NATIONAL INSTRUMENTS CORP                            -0.1333034
NATIONAL SEMICONDUCTOR CORP                          -0.1333034
Navan, Inc.                                          -0.1333034
Navitas Semiconductor Corp                           -0.1333034
NAVTECH INC                                          -0.1333034
Nayax Ltd.                                           -0.1333034
NCI, Inc.                                            -0.1333034
nCino, Inc.                                          -0.1333034
NCR Atleos Corp                                      -0.1333034
NCR Voyix Corp                                       -0.1333034
NEC CORP                                             -0.1333034
NEOMAGIC CORP                                        -0.1333034
NEOMEDIA TECHNOLOGIES INC                            -0.1333034
NEON SYSTEMS INC                                     -0.1333034
Neonode Inc.                                         -0.1333034
NEOPHOTONICS CORP                                    -0.1333034
NESS TECHNOLOGIES INC                                -0.1333034
NetApp, Inc.                                         -0.1333034
